id,name,value
1001,Autauga County,0.387683358354647
1003,Baldwin County,0.386250795547273
1005,Barbour County,0.320170188081235
1007,Bibb County,0.357557537739813
1009,Blount County,0.3668454759983
1011,Bullock County,0.30768087191751
1013,Butler County,0.317113439655141
1015,Calhoun County,0.341210216881762
1017,Chambers County,0.322093064282207
1019,Cherokee County,0.336841609107952
1021,Chilton County,0.348677566180034
1023,Choctaw County,0.301597592674251
1025,Clarke County,0.311981598503542
1027,Clay County,0.33566837250457
1029,Cleburne County,0.318597193884689
1031,Coffee County,0.358169003606936
1033,Colbert County,0.350892880937558
1035,Conecuh County,0.295402168318494
1037,Coosa County,0.335861814932623
1039,Covington County,0.327463811226301
1041,Crenshaw County,0.322851039348384
1043,Cullman County,0.354410129340897
1045,Dale County,0.353310953299158
1047,Dallas County,0.294550453561644
1049,DeKalb County,0.349772785362281
1051,Elmore County,0.385157954849785
1053,Escambia County,0.313260417638104
1055,Etowah County,0.339954678821084
1057,Fayette County,0.326717917686634
1059,Franklin County,0.331547190961014
1061,Geneva County,0.326930468802759
1063,Greene County,0.26764741798209
1065,Hale County,0.299043090086481
1067,Henry County,0.344235994432944
1069,Houston County,0.353651084657293
1071,Jackson County,0.339551714699569
1073,Jefferson County,0.349352555970694
1075,Lamar County,0.311419881296251
1077,Lauderdale County,0.347200905772178
1079,Lawrence County,0.347927155424745
1081,Lee County,0.358024153911105
1083,Limestone County,0.373072386353669
1085,Lowndes County,0.289342398959555
1087,Macon County,0.308386717940113
1089,Madison County,0.391500636889565
1091,Marengo County,0.28803441902749
1093,Marion County,0.321781393261794
1095,Marshall County,0.332675607460876
1097,Mobile County,0.355168128882681
1099,Monroe County,0.296122896270512
1101,Montgomery County,0.346776288336322
1103,Morgan County,0.365165117871747
1105,Perry County,0.260179945035848
1107,Pickens County,0.30362155703498
1109,Pike County,0.312900828380646
1111,Randolph County,0.329803564438287
1113,Russell County,0.346465087193941
1115,St. Clair County,0.393814266760216
1117,Shelby County,0.43830219485349
1119,Sumter County,0.280046046631699
1121,Talladega County,0.333405457498112
1123,Tallapoosa County,0.327164097071846
1125,Tuscaloosa County,0.381420031901155
1127,Walker County,0.32474168166559
1129,Washington County,0.321772542739019
1131,Wilcox County,0.27563553726167
1133,Winston County,0.330110979848715
2013,Aleutians East Borough,0.397191063872612
2016,Aleutians West Census Area,0.458207876825651
2020,Anchorage Municipality,0.454505176278416
2050,Bethel Census Area,0.329985630704457
2060,Bristol Bay Borough,0.444757473281638
2068,Denali Borough,0.425623975884903
2070,Dillingham Census Area,0.379030414397515
2090,Fairbanks North Star Borough,0.425236159328391
2100,Haines Borough,0.370059538810719
2105,Hoonah-Angoon Census Area,0.358461163394785
2110,Juneau City and Borough,0.478064619718129
2122,Kenai Peninsula Borough,0.392775006347515
2130,Ketchikan Gateway Borough,0.371815130623776
2150,Kodiak Island Borough,0.425598781811426
2164,Lake and Peninsula Borough,0.388426812113963
2170,Matanuska-Susitna Borough,0.423556647416821
2180,Nome Census Area,0.318247323542429
2185,North Slope Borough,0.38639347450355
2188,Northwest Arctic Borough,0.35096264803136
2195,Petersburg Census Area,0.371654368103725
2198,Prince of Wales-Hyder Census Area,0.384984972155264
2220,Sitka City and Borough,0.384758650290312
2230,Skagway Municipality,0.479670851322449
2240,Southeast Fairbanks Census Area,0.371634184922303
2261,Valdez-Cordova Census Area,0.402862753662409
2270,Wade Hampton Census Area,0.227568945495175
2275,Wrangell City and Borough,0.383908638014318
2282,Yakutat City and Borough,0.492847321442814
2290,Yukon-Koyukuk Census Area,0.311017668110618
4001,Apache County,0.305895911858658
4003,Cochise County,0.345433064572497
4005,Coconino County,0.364237163718004
4007,Gila County,0.32902848192257
4009,Graham County,0.367352494380824
4011,Greenlee County,0.363700196947476
4012,La Paz County,0.316017525672277
4013,Maricopa County,0.405724785378595
4015,Mohave County,0.347125285618374
4017,Navajo County,0.324104783722097
4019,Pima County,0.365489343340435
4021,Pinal County,0.404383206113045
4023,Santa Cruz County,0.339998297719125
4025,Yavapai County,0.366827288428547
4027,Yuma County,0.369092581216912
5001,Arkansas County,0.310745905230725
5003,Ashley County,0.333705223303776
5005,Baxter County,0.352857317197863
5007,Benton County,0.416220930401076
5009,Boone County,0.341244196029926
5011,Bradley County,0.307571304387846
5013,Calhoun County,0.309825153358614
5015,Carroll County,0.344952492737096
5017,Chicot County,0.269775592052108
5019,Clark County,0.336181669027771
5021,Clay County,0.310590432806976
5023,Cleburne County,0.343067760721979
5025,Cleveland County,0.331631251663001
5027,Columbia County,0.331052911796653
5029,Conway County,0.328743604471938
5031,Craighead County,0.360530096354726
5033,Crawford County,0.352693525163491
5035,Crittenden County,0.337480904824008
5037,Cross County,0.319798134080085
5039,Dallas County,0.348899311881731
5041,Desha County,0.303308019677884
5043,Drew County,0.318393295198811
5045,Faulkner County,0.401401198772589
5047,Franklin County,0.34094561879508
5049,Fulton County,0.319062181712369
5051,Garland County,0.338393948380722
5053,Grant County,0.390305740680321
5055,Greene County,0.359424683928309
5057,Hempstead County,0.322691113525817
5059,Hot Spring County,0.345941037449486
5061,Howard County,0.314068085499219
5063,Independence County,0.343469296148777
5065,Izard County,0.328860614795636
5067,Jackson County,0.304877115543397
5069,Jefferson County,0.32491411730394
5071,Johnson County,0.339011908226507
5073,Lafayette County,0.257226498123515
5075,Lawrence County,0.314809451681689
5077,Lee County,0.275975467176902
5079,Lincoln County,0.329102349270928
5081,Little River County,0.335312837791286
5083,Logan County,0.315923142540034
5085,Lonoke County,0.425159822644241
